hex_id,date,hour,node_count,road_length,is_flood_prone,rainfall_mm,is_peak,delay_minutes
88618c4d11fffff,2024-06-20,7,113,23143.5,0,2.1,0,18.9
88618c4d4bfffff,2025-05-12,13,219,36808.8,0,0.1,0,23.4
88618c4d55fffff,2024-04-02,13,145,25904.3,0,0.0,0,16.9
88618c49b5fffff,2024-12-23,15,7,1550.0,0,0.0,0,12.9
88618eb287fffff,2024-08-05,16,136,25699.3,0,0.8,0,15.3
88618e84c1fffff,2025-09-30,16,76,17625.0,0,0.0,0,12.6
88618eb33dfffff,2025-01-15,17,4,1781.78,0,0.0,1,12.9
88618c4de1fffff,2024-09-04,11,170,28012.9,0,0.0,0,21.3
88618c4e2bfffff,2025-05-25,13,194,37990.7,1,0.0,0,23.8
88618eb069fffff,2024-05-28,21,83,16649.2,0,0.0,0,13.8
88618c4e17fffff,2024-06-23,15,117,20450.9,0,0.9,0,20.6
88618c4f37fffff,2025-07-19,20,246,38278.9,0,7.0,1,36.7
88618c4f1dfffff,2025-01-16,19,143,22274.1,0,0.1,1,22.4
88618c4e67fffff,2025-09-06,15,147,23409.6,1,0.5,0,15.6
88618c4e2dfffff,2024-07-17,13,87,15726.8,1,0.1,0,15.7
88618c488bfffff,2024-11-03,15,171,30437.2,0,3.7,0,19.8
88618eb265fffff,2025-05-14,17,0,0.0,0,0.0,1,9.6
88618c4a93fffff,2024-10-02,20,34,6041.66,1,0.0,1,14.2
88618c4763fffff,2024-09-09,20,59,8067.5,0,0.0,1,16.2
88618eb343fffff,2025-06-15,7,0,0.0,0,0.0,0,10.0
88618eb221fffff,2024-02-19,14,113,22158.0,0,0.0,0,15.9
88618eb2dbfffff,2025-05-15,20,89,21227.3,0,0.5,1,15.8
88618e84cbfffff,2025-06-06,8,31,7389.28,0,1.6,1,17.0
88618c40c7fffff,2024-01-23,14,19,6495.82,0,0.0,0,12.4
88618eb315fffff,2025-06-19,17,13,4094.04,0,0.5,1,11.9
88618c4f57fffff,2025-09-09,13,40,7626.61,0,1.6,0,17.0
88618eb269fffff,2025-02-24,13,212,30594.6,0,0.0,0,21.6
88618c4de5fffff,2024-11-01,12,76,21387.9,0,5.9,0,15.9
88618eb04bfffff,2025-02-27,10,73,14548.9,0,0.0,1,18.1
88618eb2c7fffff,2025-08-11,9,101,19012.6,0,10.0,1,24.0
88618eb33bfffff,2024-03-22,22,8,5877.0,0,0.2,0,14.1
88618eb319fffff,2025-04-09,13,231,36175.1,0,0.0,0,24.9
88618eb29bfffff,2025-05-14,8,113,25407.6,0,0.0,1,20.1
88618eb321fffff,2025-04-30,22,199,36991.3,0,0.0,0,23.4
88618c4e47fffff,2025-07-24,10,66,15260.5,0,2.6,1,15.4
88618c4c65fffff,2024-04-19,13,174,35240.0,0,0.0,0,18.6
88618c48b9fffff,2025-03-18,8,153,28145.3,0,0.2,1,23.0
88618eb2d5fffff,2025-07-24,16,27,8130.81,0,2.6,0,14.6
88618c4c0dfffff,2025-07-12,19,118,20457.6,0,22.1,1,34.6
88618c4983fffff,2024-05-30,15,134,24730.4,0,0.0,0,18.9
88618c4c39fffff,2025-02-16,15,189,31468.8,1,0.0,0,18.1
88618c4c39fffff,2025-04-17,19,189,31468.8,1,4.2,1,26.1
88618c4f57fffff,2024-01-03,13,40,7626.61,0,0.0,0,16.3
88618eb051fffff,2024-12-28,11,108,24327.5,0,0.2,0,20.4
88618c4d85fffff,2025-12-06,14,25,4882.22,0,1.0,0,10.0
88618c4e69fffff,2025-09-29,20,175,39508.4,0,4.2,1,21.5
88618eb221fffff,2024-12-18,15,113,22158.0,0,24.1,0,28.0
88618c48cbfffff,2025-03-05,22,162,25536.2,0,0.0,0,17.7
88618c4085fffff,2025-08-02,16,339,39692.6,0,0.3,0,28.9
88618eb2c5fffff,2024-01-07,17,234,37877.1,0,20.3,1,36.1
88618c4767fffff,2024-03-08,15,37,7033.04,0,0.0,0,10.8
88618c4e33fffff,2024-12-01,21,28,9449.35,0,25.3,0,28.0
88618eb363fffff,2024-04-16,16,0,3717.06,0,0.0,0,14.2
88618c48ddfffff,2025-06-24,13,208,38793.7,0,0.1,0,18.5
88618c4f55fffff,2025-01-24,19,10,2853.38,0,0.0,1,9.6
88618e8499fffff,2025-03-16,13,3,780.897,0,0.4,0,8.7
88618eb29bfffff,2024-11-22,14,113,25407.6,0,0.0,0,18.2
88618e86b9fffff,2024-07-22,12,28,8038.83,0,0.0,0,14.6
88618c4f13fffff,2024-01-21,10,179,27581.9,0,0.0,1,22.5
88618c4d53fffff,2024-06-24,19,168,35810.9,0,0.2,1,26.5
88618c489bfffff,2024-08-27,8,182,29811.9,0,5.1,1,30.7
88618eb247fffff,2025-07-16,14,268,48043.8,0,16.2,0,34.8
88618eb20dfffff,2025-06-01,21,277,41165.2,0,0.0,0,27.8
88618c41b1fffff,2025-07-16,9,25,4504.5,0,16.2,1,18.4
88618c4d53fffff,2024-12-06,8,168,35810.9,0,1.8,1,25.5
88618c4c39fffff,2025-07-17,17,189,31468.8,1,4.4,1,26.3
88618c4f13fffff,2024-02-11,19,179,27581.9,0,0.1,1,24.3
88618eb219fffff,2024-04-11,9,191,41520.1,0,0.0,1,28.3
88618eb043fffff,2025-08-06,15,81,19525.7,0,2.1,0,16.1
88618c4f0bfffff,2025-02-20,18,81,16344.3,0,0.0,1,19.8
88618c4f47fffff,2024-06-26,7,105,16832.9,1,0.5,0,19.0
88618c4c69fffff,2025-04-11,15,122,21935.1,0,0.0,0,18.8
88618eb229fffff,2025-05-05,22,268,40607.4,0,0.0,0,22.0
88618eb06bfffff,2024-06-17,21,29,5993.52,0,0.3,0,13.4
88618c4f07fffff,2025-02-15,16,130,33514.5,1,0.0,0,18.4
88618c4f0dfffff,2025-04-17,21,64,19028.7,0,4.2,0,12.4
88618eb34bfffff,2025-04-05,14,0,2416.24,0,2.9,0,14.8
88618c4d47fffff,2024-02-25,17,195,34872.2,0,0.0,1,23.5
88618c4f4dfffff,2024-04-27,21,75,14319.2,1,0.0,0,13.7
88618c4f29fffff,2024-12-30,16,124,24262.4,1,3.5,0,16.9
88618c48c7fffff,2025-06-26,7,12,5741.64,0,0.5,0,10.8
88618c4d4dfffff,2025-08-02,22,83,19439.1,0,0.3,0,17.2
88618c4e57fffff,2025-09-04,14,302,37956.4,1,3.0,0,27.5
88618c4e43fffff,2025-01-24,12,126,19125.1,0,0.0,0,16.7
88618c4f6bfffff,2025-01-24,17,90,23878.4,0,0.0,1,15.2
88618c4e65fffff,2025-11-10,18,96,13539.2,0,1.1,1,18.8
88618c4e63fffff,2024-01-06,19,201,32430.1,1,2.7,1,28.1
88618c4c2bfffff,2025-04-25,20,235,36079.7,0,0.4,1,30.6
88618c4d59fffff,2025-06-27,9,106,22276.6,0,0.3,1,16.6
88618c4a91fffff,2024-09-01,15,25,5758.14,0,0.0,0,13.9
88618c4a93fffff,2024-05-07,11,34,6041.66,1,0.1,0,14.1
88618eb225fffff,2025-04-21,9,121,16877.4,0,0.2,1,18.7
88618c48bdfffff,2025-05-28,15,179,34958.4,0,3.6,0,18.1
88618c4e67fffff,2025-04-16,11,147,23409.6,1,2.0,0,18.8
88618eb333fffff,2024-10-08,8,0,0.0,0,1.4,1,8.1
88618c4d6dfffff,2025-08-10,12,107,20571.5,0,9.6,0,18.9
88618eb045fffff,2024-01-25,16,10,6214.65,0,0.0,0,9.0
88618eb24bfffff,2025-11-23,7,154,27293.2,0,11.8,0,27.3
88618c4f0dfffff,2025-09-17,9,64,19028.7,0,15.9,1,23.7
88618eb2c3fffff,2024-05-02,7,197,31532.6,0,0.0,0,19.4
88618c498bfffff,2024-03-06,19,248,32410.6,0,0.0,1,29.0
88618c4d2bfffff,2024-06-17,20,84,21126.9,0,0.3,1,20.1
88618c4c51fffff,2025-06-12,9,2,178.592,0,3.0,1,14.2
88618c4983fffff,2024-01-03,17,134,24730.4,0,0.0,1,22.2
88618c4d1bfffff,2024-06-18,11,293,47083.6,0,0.7,0,23.2
88618c4e43fffff,2025-10-19,12,126,19125.1,0,7.8,0,19.1
88618c4d6bfffff,2025-10-18,22,155,30500.0,0,27.5,0,30.4
88618c4c09fffff,2024-07-16,7,95,17571.0,0,2.8,0,15.2
88618c4f47fffff,2024-02-07,10,105,16832.9,1,0.0,1,21.4
88618c40b1fffff,2025-02-01,13,203,34544.5,0,1.1,0,24.9
88618c499bfffff,2024-04-09,18,233,36325.6,0,0.0,1,29.3
88618eb26dfffff,2024-07-31,9,0,0.0,0,1.5,1,13.8
88618eb315fffff,2025-07-24,19,13,4094.04,0,2.6,1,15.6
88618c4d1bfffff,2025-09-23,7,293,47083.6,0,5.4,0,27.5
88618eb251fffff,2025-05-07,17,128,18514.8,0,0.6,1,22.9
88618eb311fffff,2025-08-04,13,181,31241.4,0,21.3,0,32.3
88618e8695fffff,2024-03-11,17,100,21643.2,0,0.0,1,16.4
88618c4187fffff,2025-02-13,12,216,34429.6,0,0.0,0,23.6
88618c40b7fffff,2025-10-28,12,165,29969.9,0,51.4,0,46.0
88618c4f15fffff,2025-11-21,13,200,40227.3,0,6.8,0,23.8
88618c4e27fffff,2025-10-09,12,171,30727.0,0,10.3,0,24.8
88618eb2c1fffff,2024-11-03,15,172,26765.3,0,3.7,0,18.8
88618c42b5fffff,2024-01-26,8,117,27916.6,0,1.0,1,22.8
88618c4e43fffff,2025-06-15,11,126,19125.1,0,0.0,0,19.7
88618eb247fffff,2024-03-16,10,268,48043.8,0,0.4,1,30.6
88618c40e7fffff,2025-11-14,11,175,30227.9,0,0.0,0,21.6
88618c4f43fffff,2024-03-06,19,85,13486.1,1,0.0,1,17.7
88618c4c09fffff,2024-09-03,14,95,17571.0,0,5.1,0,20.6
88618c4c2bfffff,2025-12-04,21,235,36079.7,0,17.5,0,33.8
88618eb331fffff,2024-08-06,16,15,5970.99,0,19.1,0,25.0
88618c4c59fffff,2024-07-25,15,0,0.0,0,1.1,0,14.2
88618c4f17fffff,2024-09-02,7,182,32080.4,0,2.5,0,19.8
88618c48b1fffff,2025-02-04,17,192,32965.3,0,0.0,1,29.1
88618c4e2dfffff,2024-05-14,12,87,15726.8,1,0.9,0,15.6
88618c4f25fffff,2024-04-09,12,127,22696.1,0,0.0,0,18.0
88618c498bfffff,2025-08-16,8,248,32410.6,0,3.2,1,33.3
88618c49b5fffff,2024-05-24,11,7,1550.0,0,0.0,0,8.6
88618c4d03fffff,2024-04-24,16,87,20955.5,0,0.0,0,12.5
88618c4d69fffff,2024-11-17,20,148,25210.5,0,2.5,1,21.8
88618eb205fffff,2024-04-30,22,235,37226.0,0,0.0,0,21.7
88618eb251fffff,2024-04-18,13,128,18514.8,0,0.0,0,16.5
88618c4a93fffff,2025-12-07,16,34,6041.66,1,1.3,0,15.6
88618e8697fffff,2024-09-30,11,138,24545.7,0,0.9,0,19.5
88618c4d11fffff,2025-08-14,16,113,23143.5,0,3.5,0,14.7
88618c4881fffff,2025-05-24,21,155,28691.5,0,0.2,0,21.9
88618eb351fffff,2024-03-15,7,39,5285.61,0,0.3,0,16.9
88618c4d45fffff,2024-07-03,16,171,31158.2,0,4.2,0,23.0
88618eb24dfffff,2025-07-06,18,202,35283.8,0,2.2,1,29.5
88618c4d51fffff,2024-05-27,11,183,34082.9,0,0.1,0,19.9
88618c4f3dfffff,2025-01-01,22,111,27710.2,1,0.0,0,15.7
88618eb28bfffff,2024-06-18,21,72,11178.4,0,0.7,0,12.7
88618c4f11fffff,2025-02-22,12,111,20539.8,0,0.0,0,19.4
88618c4c2dfffff,2025-07-01,9,201,34334.8,0,1.1,1,24.8
88618c40d9fffff,2024-09-04,21,143,26764.2,0,0.0,0,17.8
88618c40a5fffff,2024-12-04,7,172,28001.6,0,3.5,0,23.3
88618c4d6dfffff,2025-07-31,19,107,20571.5,0,2.0,1,22.2
88618c4d19fffff,2024-10-31,10,172,30310.9,0,1.9,1,26.1
88618c4899fffff,2024-01-31,22,80,16592.7,0,0.0,0,17.3
88618c4e55fffff,2024-11-07,20,147,36917.3,1,2.6,1,20.4
88618eb227fffff,2024-05-23,14,78,18738.1,0,24.7,0,31.2
88618eb051fffff,2024-08-03,12,108,24327.5,0,7.7,0,22.1
88618c4183fffff,2024-04-24,18,216,35788.6,0,0.0,1,24.3
88618c4a9bfffff,2025-08-01,21,3,2123.38,1,0.3,0,9.0
88618c4e45fffff,2025-03-07,7,18,3652.78,0,0.0,0,11.2
88618eb347fffff,2024-10-23,11,1,3669.05,0,0.0,0,9.5
88618eb061fffff,2025-06-07,21,18,6527.43,0,1.0,0,13.7
88618c4c51fffff,2025-06-10,22,2,178.592,0,0.3,0,11.0
88618c4c69fffff,2024-01-17,22,122,21935.1,0,0.0,0,15.2
88618eb05bfffff,2025-12-03,19,87,17951.2,0,72.7,1,53.0
88618c49d9fffff,2025-09-10,7,0,0.0,0,4.0,0,13.8
88618c4f39fffff,2024-10-09,7,158,31662.4,1,2.0,0,22.3
88618c4f55fffff,2025-10-02,12,10,2853.38,0,0.2,0,9.4
88618c48a7fffff,2024-08-29,22,156,24021.9,0,8.9,0,24.6
88618eb281fffff,2025-07-08,9,195,27243.9,0,1.3,1,26.9
88618eb341fffff,2024-11-15,8,58,12812.5,0,16.9,1,25.0
88618c4f69fffff,2025-05-16,9,178,32066.6,0,2.9,1,26.7
88618e84c9fffff,2024-04-09,7,15,5077.23,0,0.0,0,14.1
88618eb2e7fffff,2024-12-29,7,155,31442.0,0,1.0,0,17.2
88618c4e69fffff,2025-05-09,15,175,39508.4,0,0.2,0,18.7
88618eb35dfffff,2024-07-14,11,0,2670.53,0,8.9,0,18.2
88618c4eedfffff,2025-03-13,21,32,6006.29,0,0.0,0,13.7
88618c48adfffff,2025-06-02,15,208,40463.7,0,0.3,0,23.0
88618c41b1fffff,2024-08-23,14,25,4504.5,0,0.1,0,14.9
88618e84c5fffff,2024-08-17,17,110,19469.1,0,0.1,1,21.5
88618c41a3fffff,2024-07-14,14,152,28956.1,1,8.9,0,24.9
88618eb04dfffff,2024-04-04,18,134,22204.1,0,0.0,1,18.9
88618c4dc9fffff,2025-01-25,18,212,33773.9,0,0.1,1,23.9
88618c4d2bfffff,2024-12-11,22,84,21126.9,0,16.1,0,24.0
88618c4565fffff,2025-10-17,13,115,18201.3,0,13.7,0,20.6
88618c4f19fffff,2025-01-29,21,21,6311.92,0,0.0,0,15.5
88618c476dfffff,2024-10-12,11,13,3865.84,0,3.3,0,12.6
88618eb361fffff,2024-10-15,8,4,1231.02,0,63.4,1,45.7
88618c41abfffff,2025-09-05,8,95,16295.9,0,0.7,1,19.3
88618c4c31fffff,2025-04-12,22,151,22157.4,0,0.0,0,18.9
88618c4de1fffff,2025-05-05,15,170,28012.9,0,0.0,0,16.8
88618c4e2bfffff,2024-10-20,19,194,37990.7,1,5.8,1,29.4
88618c4c65fffff,2024-08-06,10,174,35240.0,0,19.1,1,35.4
88618eb259fffff,2025-05-09,16,153,27951.5,0,0.2,0,19.0
88618eb355fffff,2025-08-25,12,2,3265.36,0,0.0,0,10.4
88618c4f05fffff,2024-12-09,11,140,23048.3,1,1.0,0,17.2
88618c40a9fffff,2024-03-09,9,210,37828.1,0,0.0,1,27.1
88618eb339fffff,2024-05-12,7,31,7880.08,0,3.2,0,12.5
88618c4f05fffff,2025-01-08,18,140,23048.3,1,0.0,1,20.0
88618c40abfffff,2024-12-06,12,207,31791.1,0,1.8,0,23.5
88618eb2c9fffff,2025-09-24,10,170,32455.5,0,3.5,1,24.1
88618e8691fffff,2025-03-18,20,64,15889.1,0,0.2,1,13.7
88618eb30dfffff,2024-02-21,17,19,4842.55,0,0.0,1,13.4
88618eb285fffff,2024-06-27,21,161,29962.3,0,1.0,0,16.6
88618eb21bfffff,2024-04-20,10,245,43473.7,0,0.2,1,30.6
88618c4e69fffff,2024-10-04,12,175,39508.4,0,2.2,0,20.8
88618c4d25fffff,2025-11-01,10,107,24833.5,0,0.6,1,16.9
88618c4f17fffff,2024-09-09,17,182,32080.4,0,0.0,1,23.6
88618c40bbfffff,2025-06-18,17,274,40322.1,0,0.3,1,34.9
88618c4a97fffff,2024-07-25,13,136,25543.9,0,1.1,0,20.8
88618eb26dfffff,2025-08-23,12,0,0.0,0,25.8,0,27.2
88618eb213fffff,2024-04-12,11,243,43355.0,0,0.0,0,24.1
88618c4c67fffff,2024-01-10,17,174,31444.4,0,0.0,1,27.5
88618c4f11fffff,2025-12-12,11,111,20539.8,0,0.0,0,16.2
88618c4f2bfffff,2024-07-03,12,99,22759.8,1,4.2,0,19.1
88618c4183fffff,2024-03-14,9,216,35788.6,0,0.0,1,28.6
88618c4f3bfffff,2024-02-20,20,194,36377.6,0,0.1,1,25.8
88618c4d6dfffff,2025-09-04,22,107,20571.5,0,3.0,0,16.4
88618c49a3fffff,2024-10-17,9,178,30365.0,0,3.2,1,27.2
88618eb24dfffff,2025-03-25,10,202,35283.8,0,0.0,1,25.9
88618c4d6dfffff,2024-01-11,21,107,20571.5,0,0.0,0,17.0
88618c48b1fffff,2024-06-20,22,192,32965.3,0,2.1,0,21.1
88618eb239fffff,2025-10-14,7,84,20772.9,0,9.9,0,21.1
88618eb341fffff,2024-04-04,19,58,12812.5,0,0.0,1,17.5
88618eb255fffff,2025-09-01,19,242,37019.2,0,4.2,1,31.5
88618c4095fffff,2025-01-14,18,0,0.0,0,0.3,1,8.4
88618c48cbfffff,2024-07-19,14,162,25536.2,0,0.5,0,19.0
88618c40abfffff,2025-10-18,10,207,31791.1,0,27.5,1,42.9
88618eb269fffff,2025-04-10,14,212,30594.6,0,0.5,0,19.7
88618c4a9bfffff,2024-02-03,21,3,2123.38,1,0.0,0,9.8
88618c4f29fffff,2025-05-22,22,124,24262.4,1,0.3,0,15.8
88618c4c6dfffff,2024-05-21,17,180,28423.7,0,24.0,1,35.3
88618c4d21fffff,2025-09-30,20,109,19451.0,0,0.0,1,20.9
88618c48d3fffff,2024-11-29,7,118,20079.2,0,25.6,0,33.3
88618c48b1fffff,2025-07-26,9,192,32965.3,0,1.1,1,26.6
88618c4c39fffff,2024-12-20,14,189,31468.8,1,15.9,0,29.9
88618c4f21fffff,2024-11-19,19,133,25022.0,1,0.5,1,24.2
88618eb2e3fffff,2024-02-20,7,176,36937.7,0,0.1,0,21.0
88618eb263fffff,2024-09-22,22,233,39798.6,0,12.9,0,28.2
88618eb2c9fffff,2025-08-15,12,170,32455.5,0,2.2,0,19.6
88618c4f2dfffff,2024-07-21,10,118,22852.8,0,2.6,1,22.3
88618eb2d3fffff,2025-09-02,14,60,19595.8,0,10.4,0,20.4
88618e869bfffff,2024-03-08,18,159,25783.9,0,0.0,1,22.1
88618c4d17fffff,2025-04-27,7,247,40222.0,0,0.2,0,23.0
88618c48adfffff,2025-08-24,21,208,40463.7,0,0.2,0,20.7
88618c40d5fffff,2025-07-30,17,165,27945.1,0,0.5,1,20.5
88618c48c7fffff,2024-05-18,16,12,5741.64,0,6.6,0,12.0
88618eb25bfffff,2025-03-10,15,148,27774.9,0,0.1,0,16.1
88618eb21dfffff,2024-12-26,9,251,43186.8,0,10.1,1,32.6
88618c4e55fffff,2025-05-09,22,147,36917.3,1,0.2,0,20.6
88618eb359fffff,2024-05-25,16,0,0.0,0,16.6,0,20.0
88618eb061fffff,2025-01-10,11,18,6527.43,0,1.0,0,13.4
88618eb2d7fffff,2024-12-07,22,141,25864.9,0,0.4,0,19.7
88618eb36dfffff,2024-06-19,22,41,6890.59,0,16.6,0,19.4
88618c4191fffff,2024-01-29,22,160,30506.5,0,0.0,0,19.3
88618eb24dfffff,2024-06-10,11,202,35283.8,0,7.0,0,23.2
88618c4f27fffff,2025-07-14,16,172,34546.5,1,5.2,0,25.9
88618eb053fffff,2025-01-07,7,10,3286.75,0,2.3,0,13.8
88618c4c29fffff,2025-11-21,12,206,32688.6,0,6.8,0,26.1
88618c4f2dfffff,2024-08-13,20,118,22852.8,0,0.5,1,22.8
88618c4d43fffff,2024-09-23,14,250,40995.6,0,15.5,0,32.6
88618c4d21fffff,2024-07-02,19,109,19451.0,0,0.0,1,20.4
88618c49a7fffff,2024-10-05,21,176,28018.7,0,0.1,0,18.6
88618c4197fffff,2024-01-19,7,146,29151.5,0,0.1,0,16.0
88618eb207fffff,2024-05-01,9,130,23350.8,0,0.0,1,24.6
88618c48b7fffff,2025-10-15,12,123,22276.7,0,35.3,0,36.0
88618eb2c7fffff,2024-12-05,18,101,19012.6,0,0.8,1,16.4
88618eb21bfffff,2024-07-16,7,245,43473.7,0,2.8,0,20.3
88618eb2cdfffff,2024-03-29,17,193,38943.5,0,0.0,1,22.6
88618c4e29fffff,2024-03-19,9,186,33341.5,1,0.0,1,28.3
88618eb237fffff,2025-05-10,21,14,3568.61,0,1.4,0,9.3
88618eb367fffff,2025-02-01,19,0,0.0,0,1.1,1,9.6
88618e84cbfffff,2025-01-10,16,31,7389.28,0,1.0,0,14.2
88618e869bfffff,2025-09-08,18,159,25783.9,0,2.5,1,21.7
88618c4e55fffff,2025-06-23,19,147,36917.3,1,0.0,1,20.4
88618eb345fffff,2024-07-25,21,142,26877.4,0,1.1,0,15.2
88618c49d7fffff,2025-11-23,11,170,33331.4,0,11.8,0,26.7
88618c4f03fffff,2025-08-11,14,148,27543.5,0,10.0,0,25.6
88618c4d0bfffff,2024-10-14,17,99,18505.3,0,69.2,1,56.6
88618c4c3bfffff,2024-08-03,8,172,27849.7,0,7.7,1,30.5
88618eb053fffff,2025-08-16,20,10,3286.75,0,3.2,1,8.9
88618c42b3fffff,2025-02-21,19,71,18049.2,0,0.3,1,17.0
88618c4f5bfffff,2024-02-08,18,0,0.0,0,0.0,1,12.0
88618c49b9fffff,2024-06-12,11,47,12724.1,0,0.6,0,15.4
88618c4e43fffff,2024-12-03,17,126,19125.1,0,4.0,1,22.9
88618c4191fffff,2024-06-08,9,160,30506.5,0,2.1,1,21.1
88618eb333fffff,2025-02-03,9,0,0.0,0,0.0,1,12.2
88618c4c3bfffff,2024-04-05,7,172,27849.7,0,0.0,0,16.7
88618eb2c7fffff,2025-07-15,13,101,19012.6,0,1.8,0,15.2
88618c4c1dfffff,2025-03-04,13,188,28471.1,1,0.0,0,20.0
88618eb369fffff,2025-01-13,10,63,15608.6,0,4.6,1,19.5
88618c4e65fffff,2025-03-24,10,96,13539.2,0,0.6,1,18.4
88618c4897fffff,2024-06-09,22,115,20771.2,0,0.5,0,15.9
88618c4c2dfffff,2024-11-17,10,201,34334.8,0,2.5,1,25.3
88618eb317fffff,2025-02-01,7,0,0.0,0,1.1,0,8.1
88618eb307fffff,2024-02-12,8,26,8844.31,0,0.0,1,12.0
88618c488dfffff,2025-04-08,8,46,11396.9,0,0.0,1,17.4
88618c41d3fffff,2024-02-08,17,222,33748.9,0,0.0,1,25.9
88618c4761fffff,2025-02-21,7,30,7661.47,0,0.3,0,12.1
88618c49a3fffff,2024-02-19,11,178,30365.0,0,0.0,0,22.7
88618c499bfffff,2025-03-30,11,233,36325.6,0,0.0,0,23.9
88618c4e2dfffff,2024-01-17,18,87,15726.8,1,0.0,1,15.1
88618e86b9fffff,2024-01-06,11,28,8038.83,0,2.7,0,13.1
88618c40e3fffff,2025-10-09,22,147,23928.5,0,10.3,0,22.4
88618eb237fffff,2024-10-22,15,14,3568.61,0,1.0,0,11.7
88618eb74dfffff,2024-07-02,9,76,14357.0,0,0.0,1,17.1
88618eb21bfffff,2024-01-30,7,245,43473.7,0,0.0,0,22.2
88618c4de7fffff,2024-11-30,19,23,10191.1,0,158.4,1,91.5
88618c40a9fffff,2024-02-22,8,210,37828.1,0,1.2,1,25.3
88618c48b1fffff,2025-02-10,9,192,32965.3,0,0.1,1,24.7
88618eb34dfffff,2024-12-26,11,257,39951.6,0,10.1,0,31.4
88618eb36dfffff,2025-03-24,12,41,6890.59,0,0.6,0,14.1
88618c49b5fffff,2025-11-14,17,7,1550.0,0,0.0,1,14.8
88618eb2d7fffff,2024-08-11,10,141,25864.9,0,16.2,1,33.1
88618c4d33fffff,2025-08-13,8,253,38134.7,0,2.0,1,28.9
88618c4887fffff,2024-03-16,7,106,17874.2,0,0.4,0,20.3
88618eb295fffff,2025-02-25,18,192,37170.3,0,0.0,1,27.1
88618c49b7fffff,2024-11-29,15,2,2127.51,0,25.6,0,26.9
88618c4095fffff,2025-04-25,7,0,0.0,0,0.4,0,14.7
88618c4c17fffff,2024-04-14,8,138,22380.2,0,0.0,1,25.1
88618eb223fffff,2025-10-28,13,273,36206.5,0,51.4,0,50.4
88618c4f65fffff,2025-11-09,9,131,21571.8,0,0.4,1,23.0
88618c48a3fffff,2025-02-10,9,279,41813.5,0,0.1,1,33.3
88618e8695fffff,2025-10-31,8,100,21643.2,0,0.0,1,16.6
88618c48a7fffff,2025-12-06,9,156,24021.9,0,1.0,1,21.6
88618c40abfffff,2025-05-15,7,207,31791.1,0,0.5,0,24.0
88618c48d7fffff,2025-07-18,10,40,8760.65,0,9.2,1,21.9
88618c40d1fffff,2025-08-15,14,88,20313.0,0,2.2,0,17.2
88618c4c6bfffff,2024-07-09,20,82,16110.1,0,5.2,1,22.5
88618eb22bfffff,2025-04-25,20,149,25652.5,0,0.4,1,19.5
88618c4e05fffff,2025-10-18,21,211,37380.7,1,27.5,0,32.3
88618c4883fffff,2025-04-18,19,87,13911.6,0,0.0,1,16.4
88618c4ab3fffff,2025-03-25,18,199,33600.3,0,0.0,1,29.8
88618e86bbfffff,2024-12-20,22,201,32279.5,0,15.9,0,30.5
88618eb203fffff,2024-05-18,11,220,33597.1,0,6.6,0,24.8
88618c4f61fffff,2024-02-10,15,165,29512.0,0,0.1,0,21.2
88618c49b5fffff,2024-02-04,8,7,1550.0,0,0.0,1,11.1
88618c4e23fffff,2025-03-19,21,148,28232.9,0,0.4,0,15.7
88618c4091fffff,2024-04-15,16,5,472.819,0,0.0,0,12.0
88618eb2c7fffff,2024-04-16,9,101,19012.6,0,0.0,1,20.5
88618c4f27fffff,2024-11-04,22,172,34546.5,1,1.2,0,23.6
88618c4e25fffff,2024-03-22,15,81,12519.2,0,0.2,0,13.3
88618c40cbfffff,2025-09-26,22,57,17566.4,0,0.1,0,12.2
88618c4f25fffff,2024-12-29,19,127,22696.1,0,1.0,1,19.6
88618c4c6bfffff,2024-02-28,11,82,16110.1,0,0.0,0,15.7
88618c4e3bfffff,2025-08-19,8,203,40947.2,0,0.5,1,24.6
88618eb359fffff,2025-02-16,14,0,0.0,0,0.0,0,13.0
88618eb25dfffff,2025-02-03,12,146,28744.8,0,0.0,0,20.2
88618c40e3fffff,2025-06-25,15,147,23928.5,0,0.5,0,16.1
88618c4c27fffff,2024-12-19,17,247,43004.2,0,7.0,1,31.3
88618eb21bfffff,2025-04-23,19,245,43473.7,0,0.0,1,27.3
88618c4c51fffff,2024-09-29,9,2,178.592,0,0.7,1,15.0
88618c4da1fffff,2024-10-15,12,97,17557.2,0,63.4,0,48.3
88618eb223fffff,2024-07-28,13,273,36206.5,0,0.1,0,27.0
88618c48dbfffff,2025-10-30,7,160,28431.9,0,0.1,0,19.3
88618eb339fffff,2024-03-13,19,31,7880.08,0,0.0,1,14.9
88618c40ebfffff,2025-03-12,11,109,22183.1,0,1.8,0,14.6
88618eb341fffff,2024-09-01,16,58,12812.5,0,0.0,0,13.2
88618c40d3fffff,2025-09-22,21,56,13862.8,0,3.4,0,13.4
88618eb30bfffff,2025-11-12,17,8,347.704,0,0.2,1,14.7
88618c40b7fffff,2024-02-19,9,165,29969.9,0,0.0,1,24.1
88618c4c31fffff,2024-01-15,15,151,22157.4,0,0.0,0,16.3
88618c4f25fffff,2025-05-03,9,127,22696.1,0,0.5,1,21.0
88618e86b5fffff,2024-06-15,17,35,14891.4,0,2.3,1,13.5
